Date,Close,High,Low,Open,Volume,7_Day_MA,30_Day_MA,Daily_Volatility_%,7_Day_Momentum_%
2017-06-11,2958.110107421875,2996.60009765625,2840.530029296875,2942.409912109375,1752400000,2831.0600237165177,2300.870328776042,5.3041579188907235,17.76806519669678
2017-06-12,2659.6298828125,2997.260009765625,2518.56005859375,2953.219970703125,2569530112,2827.1771414620534,2329.3609903971355,16.209424151290108,-1.0116150821422698
2017-06-13,2717.02001953125,2789.0400390625,2650.3798828125,2680.909912109375,1781200000,2806.2942940848216,2359.6313232421876,5.1721303884060905,-5.105474089603668
2017-06-14,2506.3701171875,2786.830078125,2412.93994140625,2716.8798828125,1696560000,2774.0386090959823,2385.229325358073,13.761747035047456,-8.264150056559217
2017-06-15,2464.580078125,2534.7099609375,2212.9599609375,2499.580078125,2026259968,2725.318603515625,2409.5669962565103,12.87216212098126,-12.155602854900271
2017-06-16,2518.56005859375,2539.919921875,2385.14990234375,2469.570068359375,1195190016,2681.7114606584823,2432.215999348958,6.26708355086557,-10.809863045534074
2017-06-17,2655.8798828125,2685.18994140625,2484.9599609375,2514.010009765625,1534509952,2640.0214494977677,2457.7903279622396,7.964565761113137,-9.900230415891576
2017-06-18,2548.2900390625,2662.10009765625,2516.330078125,2655.35009765625,1178659968,2581.4757254464284,2476.4763305664064,5.489672328327409,-13.85411811856292
2017-06-19,2589.60009765625,2662.85009765625,2549.030029296875,2549.030029296875,1446840064,2571.4714704241073,2493.3053344726563,4.46523057991479,-2.633065059495987
2017-06-20,2721.7900390625,2763.449951171875,2589.820068359375,2591.260009765625,1854189952,2572.152901785714,2515.991670735677,6.700596704234421,0.17556070610302843
2017-06-21,2689.10009765625,2772.010009765625,2660.39990234375,2709.429931640625,1626579968,2598.2571847098216,2533.181677246094,4.11932067770036,7.290622371200262
2017-06-22,2705.409912109375,2723.739990234375,2642.360107421875,2691.030029296875,1097939968,2632.661446707589,2546.014676920573,3.024116487981493,9.771637615751283
2017-06-23,2744.909912109375,2765.169921875,2706.3701171875,2707.340087890625,961318976,2664.997140066964,2556.057010904948,2.171866214758147,8.987272419543114
2017-06-24,2608.719970703125,2757.93994140625,2583.18994140625,2738.52001953125,982750016,2658.260009765625,2566.181677246094,6.38118395168467,-1.7756794053289005
2017-06-25,2589.409912109375,2682.260009765625,2552.1201171875,2607.25,1161100032,2664.13427734375,2579.0813435872396,4.991461984010931,1.613626095010856
2017-06-26,2478.449951171875,2615.25,2376.2900390625,2590.570068359375,1663280000,2648.255684988839,2593.7340087890625,9.22422303322739,-4.292174169477859
2017-06-27,2552.449951171875,2552.449951171875,2332.989990234375,2478.449951171875,1489789952,2624.0642438616073,2606.955672200521,8.85472635159462,-6.221644045289876
2017-06-28,2574.7900390625,2603.97998046875,2484.419921875,2553.030029296875,1183869952,2607.7342354910716,2617.595003255208,4.683065111720515,-4.250866626102157
2017-06-29,2539.320068359375,2588.830078125,2510.47998046875,2567.56005859375,949979008,2584.0071149553573,2629.72333984375,3.0515390436149046,-6.1391748069889225
2017-06-30,2480.840087890625,2559.25,2478.429931640625,2539.239990234375,860273024,2546.2828543526784,2636.204345703125,3.1828448145980563,-9.620345755384763
2017-07-01,2434.550048828125,2515.27001953125,2419.22998046875,2492.60009765625,779913984,2521.401436941964,2637.0933512369793,3.8530063106715287,-6.676451433307973
2017-07-02,2506.469970703125,2514.280029296875,2394.840087890625,2436.39990234375,803747008,2509.5528738839284,2637.690681966146,4.902312682386502,-3.2030440996762
2017-07-03,2564.06005859375,2595.0,2480.469970703125,2498.56005859375,964112000,2521.782889229911,2639.314347330729,4.583841357062886,3.454179390687173
2017-07-04,2601.639892578125,2631.590087890625,2559.35009765625,2561.0,985516032,2528.8100237165177,2642.3086751302085,2.8207727541731744,1.9271657563223243
2017-07-05,2601.989990234375,2622.64990234375,2538.550048828125,2602.8701171875,941566016,2532.695731026786,2639.481339518229,3.2310430305488342,1.0563949199437817
2017-07-06,2608.56005859375,2616.719970703125,2581.68994140625,2608.10009765625,761956992,2542.587158203125,2630.993343098958,1.343124419509607,2.726713780477086
2017-07-07,2518.659912109375,2916.139892578125,2498.8701171875,2608.590087890625,917411968,2547.989990234375,2623.876676432292,15.995988688588492,1.5244765030746787
2017-07-08,2571.340087890625,2571.340087890625,2492.31005859375,2520.27001953125,733329984,2567.531424386161,2616.067342122396,3.1357762733524064,5.6186989923803
2017-07-09,2518.43994140625,2635.489990234375,2517.590087890625,2572.610107421875,527856000,2569.2414202008927,2605.8883382161457,4.582890427259599,0.4775629009338145
2017-07-10,2372.56005859375,2537.159912109375,2321.1298828125,2525.25,1111200000,2541.88427734375,2586.7166748046875,8.554797714953965,-7.468623808485497
2017-07-11,2337.7900390625,2413.469970703125,2296.81005859375,2385.889892578125,1329760000,2504.1914411272323,2566.039339192708,4.889576525399318,-10.141674651758203
2017-07-12,2398.840087890625,2423.7099609375,2275.139892578125,2332.77001953125,1117410048,2475.1700265066966,2557.3463460286457,6.368826207275627,-7.807482085104067
2017-07-13,2357.89990234375,2425.219970703125,2340.830078125,2402.699951171875,835769984,2439.3614327566966,2545.3756754557294,3.5122942644987902,-9.609138782303084
2017-07-14,2233.340087890625,2363.25,2183.219970703125,2360.590087890625,882502976,2398.6014578683034,2536.2746744791666,7.6264841668358505,-11.328239388214778
2017-07-15,1998.8599853515625,2231.139892578125,1990.4100341796875,2230.1201171875,993608000,2316.818586077009,2520.7506713867188,10.794479478622534,-22.263881204788095
2017-07-16,1929.8199462890625,2058.77001953125,1843.030029296875,1991.97998046875,1182870016,2232.7300153459823,2501.1260009765624,10.830429640342437,-23.372405489587056
2017-07-17,2228.409912109375,2230.489990234375,1932.6199951171875,1932.6199951171875,1201760000,2212.137137276786,2486.877001953125,15.412755527199526,-6.075721706695802
2017-07-18,2318.8798828125,2387.610107421875,2164.77001953125,2233.52001953125,1512450048,2209.4356863839284,2479.2299967447916,9.97708039068271,-0.8088902738923154
2017-07-19,2273.429931640625,2397.169921875,2260.22998046875,2323.080078125,1245100032,2191.519949776786,2468.6909912109377,5.894757683806437,-5.2279498280469845
2017-07-20,2817.60009765625,2900.699951171875,2269.889892578125,2269.889892578125,2249260032,2257.19140625,2471.884659830729,27.790337348798904,19.49617092971412
2017-07-21,2667.760009765625,2838.409912109375,2621.85009765625,2838.409912109375,1489449984,2319.251395089286,2471.1733235677084,7.629617326561116,19.45157946299647
2017-07-22,2810.1201171875,2862.419921875,2657.7099609375,2668.6298828125,1177129984,2435.1456996372767,2474.6636637369793,7.670976116094217,40.58614098942262
2017-07-23,2730.39990234375,2832.179931640625,2653.93994140625,2808.10009765625,1072840000,2549.5142647879466,2474.179996744792,6.347351733762663,41.4846969321754
2017-07-24,2754.860107421875,2777.260009765625,2699.18994140625,2732.699951171875,866473984,2624.721435546875,2479.051334635417,2.856884025115743,23.624477366202832
2017-07-25,2576.47998046875,2768.080078125,2480.9599609375,2757.5,1460089984,2661.5214494977677,2478.6203369140626,10.412334258839529,11.108815922962535
2017-07-26,2529.449951171875,2610.760009765625,2450.800048828125,2577.77001953125,937404032,2698.0957380022323,2480.3203369140624,6.205361988288917,11.26139917347233
2017-07-27,2671.780029296875,2693.320068359375,2529.340087890625,2538.7099609375,789104000,2677.2642996651784,2484.2980061848957,6.459185294573593,-5.175328765805753
2017-07-28,2809.010009765625,2897.449951171875,2679.72998046875,2679.72998046875,1380099968,2697.44287109375,2492.1053385416667,8.1246980960761,5.294704151907936
2017-07-29,2726.449951171875,2808.760009765625,2692.800048828125,2807.02001953125,803745984,2685.489990234375,2498.3430013020834,4.131069964968201,-2.9774587037712075
2017-07-30,2757.179931640625,2758.530029296875,2644.85009765625,2724.389892578125,705942976,2689.3157087053573,2507.5543294270833,4.172674841817455,0.9808097807902483
2017-07-31,2875.340087890625,2889.6201171875,2720.610107421875,2763.239990234375,860574976,2706.5271344866073,2522.2473307291666,6.116371012395842,4.373361106219686
2017-08-01,2718.260009765625,2921.35009765625,2685.610107421875,2871.300048828125,1324669952,2726.781424386161,2529.3069986979167,8.210217888255478,5.502857789373561
2017-08-02,2710.669921875,2762.530029296875,2668.590087890625,2727.1298828125,1094950016,2752.669991629464,2534.193994140625,3.4446449359929043,7.164402308856399
2017-08-03,2804.72998046875,2813.31005859375,2685.139892578125,2709.56005859375,804796992,2771.662841796875,2540.963663736979,4.73029433723439,4.9760814780422935
2017-08-04,2895.889892578125,2899.330078125,2743.719970703125,2806.929931640625,1002120000,2784.0742536272323,2550.7603271484377,5.5437831086479,3.092900435045043
2017-08-05,3252.909912109375,3290.010009765625,2874.830078125,2897.6298828125,1945699968,2859.2828194754466,2572.2386555989583,14.328259592548193,19.30935723618248
2017-08-06,3213.93994140625,3293.2900390625,3155.60009765625,3257.610107421875,1105030016,2924.534249441964,2595.414656575521,4.226716422955233,16.56620246375562
2017-08-07,3378.93994140625,3397.679931640625,3180.889892578125,3212.780029296875,1482279936,2996.4770856584823,2622.334651692708,6.747739872808692,17.514444835117594
2017-08-08,3419.93994140625,3484.85009765625,3345.830078125,3370.219970703125,1752760064,3096.7170758928573,2652.3846516927083,4.124953882527923,25.813569309770546
2017-08-09,3342.469970703125,3422.760009765625,3247.669921875,3420.39990234375,1468960000,3186.9742257254466,2684.714982096354,5.118994646522138,23.30789314219055
2017-08-10,3381.280029296875,3453.449951171875,3319.469970703125,3341.840087890625,1515110016,3269.3385184151784,2719.497981770833,4.009167911841,20.55634777119497
2017-08-11,3650.6201171875,3679.719970703125,3372.1201171875,3373.820068359375,2021190016,3377.1571219308034,2761.223982747396,9.117257212392035,26.062117435599763
2017-08-12,3884.7099609375,3949.919921875,3613.699951171875,3650.6298828125,2219589888,3467.4142717633927,2812.1176513671876,9.209916685503492,19.422611320287974
2017-08-13,4073.260009765625,4208.39013671875,3857.800048828125,3880.0400390625,3159089920,3590.1742815290177,2873.4483154296877,9.035733764627206,26.737278356962136
2017-08-14,4325.1298828125,4325.1298828125,3989.159912109375,4066.10009765625,2463089920,3725.3442731584823,2950.990645345052,8.262707819140562,28.00256760445596
2017-08-15,4181.93017578125,4455.97021484375,3906.179931640625,4326.990234375,3258050048,3834.200020926339,3026.060986328125,12.706067114166666,22.280807482884523
2017-08-16,4376.6298828125,4381.22998046875,3994.419921875,4200.33984375,2272039936,3981.9371512276784,3097.668318684896,9.209018150503075,30.939991119556055
2017-08-17,4331.68994140625,4484.7001953125,4243.7099609375,4384.43994140625,2553359872,4117.709995814732,3164.7619873046874,5.496488436279176,28.107991762723337
2017-08-18,4160.6201171875,4370.1298828125,4015.39990234375,4324.33984375,2941710080,4190.567138671875,3227.6683268229167,8.203101358498541,13.970229265950373
2017-08-19,4193.7001953125,4243.259765625,3970.550048828125,4137.75,2975820032,4234.708600725447,3273.538330078125,6.590773168917286,7.954010401858458
2017-08-20,4087.659912109375,4196.2900390625,4069.8798828125,4189.31005859375,2109769984,4236.765729631697,3320.8683268229165,3.017445700651549,0.35352278787079694
2017-08-21,4001.739990234375,4109.14013671875,3988.60009765625,4090.47998046875,2800890112,4190.567173549107,3360.5889892578125,2.9468433933928377,-7.476998410226576
2017-08-22,4100.52001953125,4128.759765625,3674.580078125,3998.35009765625,3764239872,4178.937151227678,3406.259659830729,11.359177570924334,-1.9467124707502115
2017-08-23,4151.52001953125,4255.77978515625,4078.409912109375,4089.010009765625,2369819904,4146.778599330357,3452.814990234375,4.337721664248054,-5.143452138031613
2017-08-24,4334.68017578125,4376.39013671875,4130.259765625,4137.60009765625,2037750016,4147.205775669643,3511.421663411458,5.948626384487253,0.06903158848967639
2017-08-25,4371.60009765625,4455.7001953125,4307.35009765625,4332.81982421875,1727970048,4177.345772879465,3572.826668294271,3.4238695278080016,5.070878247143806
2017-08-26,4352.39990234375,4379.27978515625,4269.52001953125,4372.06005859375,1511609984,4200.017159598215,3628.8473307291665,2.510481652905373,3.7842406381036975
2017-08-27,4382.8798828125,4416.58984375,4317.2900390625,4345.10009765625,1537459968,4242.191441127232,3681.3096598307293,2.2853283573619483,7.2222243790037055
2017-08-28,4382.66015625,4403.93017578125,4224.64013671875,4384.4501953125,1959330048,4296.608607700893,3736.516666666667,4.08922512688552,9.518863468021443
2017-08-29,4579.02001953125,4625.68017578125,4352.1298828125,4389.2099609375,2486080000,4364.965750558035,3797.244669596354,6.23233555476398,11.66925164907986
2017-08-30,4565.2998046875,4626.52001953125,4471.41015625,4570.35986328125,1937849984,4424.0771484375,3853.57666015625,3.393821666591703,9.966946641460982
2017-08-31,4703.39013671875,4736.0498046875,4549.39990234375,4555.58984375,1944930048,4476.75,3919.747664388021,4.097162140262093,8.506047643319992
2017-09-01,4892.009765625,4892.009765625,4678.52978515625,4701.759765625,2599079936,4551.09423828125,3992.458992513021,4.5404272253448985,11.904329223703636
2017-09-02,4578.77001953125,4975.0400390625,4469.240234375,4901.419921875,2722139904,4583.432826450893,4051.5936604817707,10.319454622325242,5.201041316667632
2017-09-03,4582.9599609375,4714.080078125,4417.58984375,4585.27001953125,1933190016,4612.015694754465,4107.829329427083,6.46614557293422,4.565036767482855
2017-09-04,4236.31005859375,4591.6298828125,4108.39990234375,4591.6298828125,2987330048,4591.108537946428,4140.6093343098955,10.524149219378247,-3.339298335681895
2017-09-05,4376.52978515625,4427.83984375,3998.110107421875,4228.2900390625,2697969920,4562.181361607143,4179.362329101563,10.163203856833933,-4.422130357834265
2017-09-06,4597.1201171875,4617.25,4376.58984375,4376.58984375,2172100096,4566.727120535715,4219.968334960938,5.498805344843436,0.6970037864178824
2017-09-07,4599.8798828125,4655.0400390625,4491.330078125,4589.14013671875,1844620032,4551.93994140625,4259.299666341146,3.567334098769822,-2.200758408241732
2017-09-08,4228.75,4661.0,4075.179931640625,4605.16015625,2700890112,4457.188546316965,4288.842333984375,12.72094885916868,-13.558022109554447
2017-09-09,4226.06005859375,4308.81982421875,4114.10986328125,4229.81005859375,1386230016,4406.801409040178,4317.0016682942705,4.603279065496232,-7.703159569774776
2017-09-10,4122.93994140625,4245.43994140625,3951.0400390625,4229.33984375,1679090048,4341.084263392857,4332.745662434896,6.960894920251111,-10.037618121305758
2017-09-11,4161.27001953125,4261.669921875,4099.39990234375,4122.47021484375,1557330048,4330.3642578125,4341.964331054687,3.936232672997017,-1.771353796690922
2017-09-12,4130.81005859375,4344.64990234375,4085.219970703125,4168.8798828125,1864530048,4295.261439732143,4343.882666015625,6.223012869960714,-5.6144877020122275
2017-09-13,3882.590087890625,4131.97998046875,3789.919921875,4131.97998046875,2219409920,4193.18572126116,4329.131339518229,8.278357112343638,-15.542992375279107
2017-09-14,3154.949951171875,3920.60009765625,3153.860107421875,3875.3701171875,2716310016,3986.767159598214,4294.898665364583,19.784948715835863,-31.412340505664528
2017-09-15,3637.52001953125,3733.449951171875,2946.6201171875,3166.300048828125,4148069888,3902.305733816964,4270.261669921875,24.85013491616461,-13.98119965637008
2017-09-16,3625.0400390625,3808.840087890625,3487.7900390625,3637.75,1818400000,3816.445731026786,4246.706673177084,8.825511616469658,-14.221757646559418
2017-09-17,3582.8798828125,3664.81005859375,3445.639892578125,3606.280029296875,1239149952,3739.2942940848216,4227.448665364584,6.077458329223456,-13.098906757529594
2017-09-18,4065.199951171875,4079.22998046875,3591.090087890625,3591.090087890625,1943209984,3725.569998604911,4223.1653238932295,13.593084011569703,-2.308671821546371
2017-09-19,3924.969970703125,4094.070068359375,3868.8701171875,4073.7900390625,1563980032,3696.1642717633927,4217.742325846354,5.5280205659224455,-4.98304412381283
2017-09-20,3905.949951171875,4031.389892578125,3857.72998046875,3916.360107421875,1213830016,3699.501395089286,4214.549324544271,4.434217164562394,0.6016566970102444
2017-09-21,3631.0400390625,3916.419921875,3613.6298828125,3901.469970703125,1411480064,3767.5142647879466,4198.899991861979,7.760921943170334,15.090258015465064
2017-09-22,3630.699951171875,3758.27001953125,3553.530029296875,3628.02001953125,1194829952,3766.539969308036,4181.539322916667,5.643298248966883,-0.18749225633826194
2017-09-23,3792.39990234375,3819.2099609375,3594.580078125,3629.919921875,928113984,3790.4485212053573,4163.463313802084,6.188287555844196,4.616772821205362
2017-09-24,3682.840087890625,3796.14990234375,3666.89990234375,3796.14990234375,768014976,3804.7285505022323,4140.504646809896,3.404765441960045,2.789940169572702
2017-09-25,3926.070068359375,3950.25,3681.580078125,3681.580078125,1374210048,3784.852852957589,4126.29365234375,7.297679696589175,-3.4224609978260268
2017-09-26,3892.35009765625,3969.889892578125,3869.89990234375,3928.409912109375,1043740032,3780.19287109375,4109.942659505208,2.5453043972360048,-0.831085926525732
2017-09-27,4200.669921875,4210.0498046875,3884.820068359375,3892.93994140625,1686880000,3822.295724051339,4103.876318359375,8.354347645307932,7.545410831869526
2017-09-28,4174.72998046875,4279.31005859375,4109.7001953125,4197.1298828125,1712320000,3899.9657156808034,4090.3999837239585,4.04109160347438,14.97339427704647
2017-09-29,4163.06982421875,4214.6298828125,4039.2900390625,4171.6201171875,1367049984,3976.0185546875,4076.9923177083333,4.203159415872553,14.663009342731371
2017-09-30,4338.7099609375,4358.43017578125,4160.85986328125,4166.10986328125,1207449984,4054.0628487723216,4064.8363118489583,4.742321229723707,14.405391642799149
2017-10-01,4403.740234375,4403.740234375,4269.81005859375,4341.0498046875,1208210048,4157.048583984375,4048.5606608072917,3.085202469610718,19.574570963717196
2017-10-02,4409.31982421875,4470.22998046875,4377.4599609375,4395.81005859375,1431730048,4226.084263392857,4042.912320963542,2.1104192013457417,12.308739972674898
2017-10-03,4317.47998046875,4432.47021484375,4258.89013671875,4408.4599609375,1288019968,4286.817103794643,4034.06298828125,3.937431204163337,10.922190248726316
2017-10-04,4229.35986328125,4352.31005859375,4210.419921875,4319.3701171875,1116770048,4290.915666852678,4033.8313151041666,3.284972874960293,0.6829849033566537
2017-10-05,4328.41015625,4362.64013671875,4164.0498046875,4229.8798828125,1161769984,4312.869977678572,4032.227327473958,4.694940223673793,3.681200377035987
2017-10-06,4370.81005859375,4413.27001953125,4320.52978515625,4324.4599609375,1069939968,4342.547154017857,4024.683658854167,2.144550654017267,4.990073266762596
2017-10-07,4426.89013671875,4443.8798828125,4321.0498046875,4369.35009765625,906928000,4355.144321986607,4018.917333984375,2.8111750118372734,2.0324054056426455
2017-10-08,4610.47998046875,4624.14013671875,4405.64013671875,4429.669921875,1313869952,4384.678571428572,4031.641666666667,4.932647439958977,4.694639899055986
2017-10-09,4772.02001953125,4878.7099609375,4564.25,4614.52001953125,1968739968,4436.492885044643,4049.84033203125,6.814575721993364,8.225762924257008
2017-10-10,4781.990234375,4922.169921875,4765.10009765625,4776.2099609375,1597139968,4502.851492745535,4071.8086751302085,3.288587091090097,10.758828205517656
2017-10-11,4826.47998046875,4873.72998046875,4751.6298828125,4789.25,1222279936,4588.154366629465,4093.9823404947915,2.549461766586626,14.118451408488998
2017-10-12,5446.91015625,5446.91015625,4822.0,4829.580078125,2791610112,4747.940080915178,4137.85234375,12.939223413655673,25.84089676402186
2017-10-13,5647.2099609375,5840.2998046875,5436.85009765625,5464.16015625,3615480064,4930.282924107143,4196.673006184896,7.383562990366915,29.20282247987722
2017-10-14,5831.7900390625,5837.7001953125,5591.64013671875,5643.52978515625,1669030016,5130.98291015625,4285.901009114584,4.360038273226504,31.73559449083312
2017-10-15,5678.18994140625,5852.47998046875,5478.60986328125,5835.9599609375,1976039936,5283.512904575893,4353.92333984375,6.406317378631241,23.158325498876707
2017-10-16,5725.58984375,5776.22998046875,5544.2099609375,5687.56982421875,2008070016,5419.737165178572,4423.941666666667,4.0794227886797065,19.982519359011786
2017-10-17,5605.509765625,5800.35009765625,5472.72021484375,5741.580078125,1821570048,5537.3828125,4491.362662760416,5.706266887415642,17.221271706708798
2017-10-18,5590.68994140625,5603.81982421875,5151.43994140625,5603.81982421875,2399269888,5646.5556640625,4542.212329101562,8.072705707942136,15.833691717981168
2017-10-19,5708.52001953125,5744.35009765625,5531.06005859375,5583.740234375,1780540032,5683.928501674107,4601.663997395834,3.81984172095667,4.802903954291748
2017-10-20,6011.4501953125,6060.10986328125,5627.22998046875,5708.10986328125,2354429952,5735.962820870535,4671.847338867187,7.5835940999857225,6.449914858744377
2017-10-21,6031.60009765625,6194.8798828125,5965.06982421875,5996.7900390625,2207099904,5764.507114955357,4751.8660074869795,3.8322178548321673,3.426221747617486
2017-10-22,6008.419921875,6076.259765625,5792.33984375,6036.66015625,2034630016,5811.682826450893,4831.12333984375,4.703261646774105,5.815761428843036
2017-10-23,5930.31982421875,6075.58984375,5732.47021484375,6006.0,2401840128,5840.929966517857,4902.387337239584,5.712947534236597,3.575701125225228
2017-10-24,5526.64013671875,5935.52001953125,5504.18017578125,5935.52001953125,2735699968,5829.662876674107,4963.847338867187,7.26709441347423,-1.4070018999860934
2017-10-25,5750.7998046875,5754.330078125,5397.8798828125,5524.60009765625,1966989952,5852.535714285715,5024.671663411458,6.452054248482529,2.8638659084888607
2017-10-26,5904.830078125,5976.7998046875,5721.22021484375,5747.9501953125,1905040000,5880.580008370535,5091.754329427084,4.446447536239567,3.438895859558877
2017-10-27,5780.89990234375,5988.39013671875,5728.81982421875,5899.740234375,1710130048,5847.644252232143,5144.428662109375,4.399690531925565,-3.8351859447912306
2017-10-28,5753.08984375,5876.72021484375,5689.18994140625,5787.81982421875,1403920000,5807.857073102678,5197.040657552084,3.2400848528973203,-4.617518558872513
2017-10-29,6153.85009765625,6255.7099609375,5724.580078125,5754.43994140625,2859040000,5828.6328125,5263.4,9.229914435125798,2.4204396109495985
2017-10-30,6130.52978515625,6214.990234375,6040.85009765625,6114.85009765625,1772150016,5857.234235491072,5323.127327473959,2.8478234778886216,3.376039857409796
2017-10-31,6468.39990234375,6470.43017578125,6103.330078125,6132.02001953125,2311379968,5991.771344866072,5391.94931640625,5.986609575425232,17.04036706439398
2017-11-01,6767.31005859375,6767.31005859375,6377.8798828125,6440.97021484375,2870320128,6136.987095424107,5470.548990885417,6.046141540660689,17.675980531919897
2017-11-02,7078.5,7367.330078125,6758.72021484375,6777.77001953125,4653770240,6304.654227120535,5562.582991536458,8.979500064585274,19.876438548553168
2017-11-03,7207.759765625,7461.2900390625,7002.93994140625,7087.52978515625,3369860096,6508.491350446428,5661.86298828125,6.466993600735115,24.682313954316328
2017-11-04,7379.9501953125,7492.85986328125,7031.27978515625,7164.47998046875,2483800064,6740.899972098215,5763.580989583334,6.442618018102135,28.278027907557824
2017-11-05,7407.41015625,7617.47998046875,7333.18994140625,7404.52001953125,2380410112,6919.97998046875,5864.800992838542,3.8394121200647016,20.370337897427504
2017-11-06,7022.759765625,7445.77001953125,7007.31005859375,7403.22021484375,3111899904,7047.44140625,5951.32998046875,5.922557322533381,14.553880524797247
2017-11-07,7144.3798828125,7253.31982421875,7023.10009765625,7023.10009765625,2326340096,7144.009974888393,6035.793310546875,3.2780356731542093,10.450497660539138
2017-11-08,7459.68994140625,7776.419921875,7114.02001953125,7141.3798828125,4602200064,7242.92138671875,6125.382307942708,9.27551696189667,10.23124220432685
2017-11-09,7143.580078125,7446.830078125,7101.52001953125,7446.830078125,3226249984,7252.218540736607,6204.101969401042,4.6370073571048085,0.9194049321890274
2017-11-10,6618.14013671875,7312.0,6436.8701171875,7173.72998046875,5208249856,7167.987165178572,6263.823974609375,12.199091479539028,-8.180345184619553
2017-11-11,6357.60009765625,6873.14990234375,6204.22021484375,6618.60986328125,4908680192,7021.937151227678,6294.180305989584,10.106800390382439,-13.853075841969954
2017-11-12,5950.06982421875,6625.0498046875,5519.009765625,6295.4501953125,8957349888,6813.745675223215,6304.275634765625,17.568879186528093,-19.674087181491085
2017-11-13,6559.490234375,6811.18994140625,5844.2900390625,5938.25,6263249920,6747.564313616072,6328.532307942708,16.282573188123607,-6.596687722647321
2017-11-14,6635.75,6764.97998046875,6461.75,6561.47998046875,3197110016,6674.902901785715,6360.4509765625,4.6213656274401576,-7.1193006412793025
2017-11-15,7315.5400390625,7342.25,6634.759765625,6634.759765625,4200880128,6654.31005859375,6413.44931640625,10.663388869639862,-1.932384636305351
2017-11-16,7871.68994140625,7967.3798828125,7176.580078125,7323.240234375,5123809792,6758.325753348215,6488.988655598959,10.798496012400589,10.192506492799879
2017-11-17,7708.990234375,8004.58984375,7561.08984375,7853.56982421875,4651670016,6914.161481584822,6559.598665364583,5.647113477393932,16.482728910558997
2017-11-18,7790.14990234375,7884.990234375,7463.43994140625,7697.2099609375,3667190016,7118.811453683035,6628.986328125,5.47666355871896,22.532870622290545
2017-11-19,8036.490234375,8101.91015625,7694.10009765625,7766.02978515625,3149319936,7416.871512276785,6696.487662760416,5.251203895370393,35.06547774723296
2017-11-20,8200.6396484375,8336.8603515625,7949.35986328125,8039.06982421875,3488450048,7651.321428571428,6768.788981119792,4.820215482068013,25.01946577284404
2017-11-21,8071.259765625,8348.66015625,7762.7099609375,8205.740234375,4277609984,7856.394252232143,6837.550309244792,7.140735370318843,21.632969379874154
2017-11-22,8253.5498046875,8302.259765625,8075.47021484375,8077.9501953125,3633530112,7990.395647321428,6914.99130859375,2.80751360552894,12.822153396965174
2017-11-23,8038.77001953125,8267.400390625,8038.77001953125,8232.3798828125,4225179904,8014.264229910715,6998.728971354167,2.7772087093682685,2.122543943786881
2017-11-24,8253.6904296875,8374.16015625,7940.93017578125,8074.02001953125,5058610176,8092.078543526785,7082.158658854167,5.365728341281743,7.065778769359943
2017-11-25,8790.919921875,8790.919921875,8191.14990234375,8241.7099609375,4342060032,8235.045689174107,7178.361653645833,7.277252200986527,12.846607986710978
2017-11-26,9330.5498046875,9522.9296875,8775.58984375,8789.0400390625,5475579904,8419.911342075893,7296.683317057292,8.503088396781457,16.102297552448142
2017-11-27,9818.349609375,9818.349609375,9352.7197265625,9352.7197265625,5653320192,8651.012765066964,7432.191975911458,4.9785505866285344,19.72663146155591
2017-11-28,10058.7998046875,10125.7001953125,9736.2998046875,9823.4296875,6348819968,8934.947056361607,7562.356966145833,3.963996313023949,24.62490486958815
2017-11-29,9888.6103515625,11517.400390625,9601.0302734375,10077.400390625,11568799744,9168.527134486607,7687.626318359375,19.0165126213532,19.810391717105635
2017-11-30,10233.599609375,10801.0,9202.0498046875,9906.7900390625,8310689792,9482.07421875,7813.132975260417,16.139942292183797,27.30305238875006
2017-12-01,10975.599609375,11046.7001953125,9694.650390625,10198.599609375,6783119872,9870.918387276786,7953.409293619791,13.257210366849156,32.978086625312855
2017-12-02,11074.599609375,11320.2001953125,10905.099609375,10978.2998046875,5138500096,10197.15834263393,8086.612613932291,3.781100838221424,25.977710043944047
2017-12-03,11323.2001953125,11858.7001953125,10862.0,11082.7001953125,6608309760,10481.822684151786,8223.793961588543,8.99329746133583,21.356194783119076
2017-12-04,11657.2001953125,11657.2001953125,11081.7998046875,11315.400390625,6132409856,10744.515625,8366.368961588541,5.085108531393453,18.72871367486939
2017-12-05,11916.7001953125,12032.0,11604.599609375,11685.7001953125,6895260160,11009.929966517857,8516.678629557291,3.657464965569147,18.470398324849846
2017-12-06,14291.5,14369.099609375,11923.400390625,11923.400390625,12656300032,11638.91420200893,8758.969970703125,20.511759553700614,44.524857304563525
2017-12-07,17899.69921875,17899.69921875,14057.2998046875,14266.099609375,17950699520,12734.0712890625,9117.480615234375,26.93377671033124,74.91107627810733
2017-12-08,16569.400390625,18353.400390625,14336.900390625,17802.900390625,21135998976,13533.18568638393,9421.137630208334,22.56093058923751,50.96578756819772
2017-12-09,15178.2001953125,16783.0,13674.900390625,16523.30078125,13911300096,14119.414341517857,9688.95830078125,18.81040386858993,37.05416656746372
2017-12-10,15455.400390625,15850.599609375,13226.599609375,15168.400390625,13433299968,14709.72865513393,9983.533642578124,17.299121413104263,36.49321856044831
2017-12-11,16936.80078125,17513.900390625,15404.7998046875,15427.400390625,12153900032,15463.957310267857,10336.173665364584,13.671134037716223,45.29046853000338
